PHY_Long_PG.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","3-1","3-2","3-3","3-4","3-5","3-6","3-7","3-8","3-9","3-10","3-11","3-12","3-13","3-14","3-15","3-16","5-1","5-2","5-3","5-4","5-5","5-6","5-7","5-8","5-9","5-10","5-11","5-12","5-13","5-14","5-15","7-1","7-2","7-3","7-4","7-5","7-6","7-7","7-8","7-9","7-10","7-11","7-12","7-13","7-14","9-1","9-2","9-3","9-4","11-1","11-2","11-3","11-4","11-5","11-6","11-7","11-8","11-9","11-10","11-11","11-12","11-13","11-14","11-15","11-16","13-1","13-2","13-3","13-4","13-5","13-6","13-7","13-8","13-9","13-10","13-11","13-12","13-13","13-14","13-15","13-16"
"56","2014/03/03 15:00",0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,13,11,15,13,13,0,0,0,0,5,5,5,6,6,4,5,5,5,4,6,6,6,5,5,5,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,3,-1,0,4,10,20,20,19,12,11,12,22,12,18,4,10,10,8,19,12
"57","2014/03/03 15:15",0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,19,18,20,19,18,0,0,0,0,5,5,4,5,5,4,4,4,5,4,6,4,5,6,5,6,5,4,0,0,2,0,-1,0,0,0,0,-1,-1,0,1,-1,0,3,15,28,27,26,17,16,17,32,16,28,7,15,15,11,23,16
"58","2014/03/03 15:30",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,13,16,13,14,0,0,0,0,5,5,4,5,4,4,4,4,5,4,4,4,5,5,5,5,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,12,22,22,20,14,13,14,24,12,20,5,11,11,9,20,13
"59","2014/03/03 15:45",0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,15,15,13,13,0,0,0,0,5,5,5,6,5,4,4,4,5,4,6,5,6,5,5,5,6,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,2,-1,0,4,13,23,23,22,15,14,14,25,13,20,5,10,11,9,20,13
"60","2014/03/03 16:00",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,16,15,15,15,14,0,0,0,0,10,11,9,9,9,10,9,10,10,9,12,13,11,11,9,11,10,10,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,8,12,23,24,21,14,12,15,26,13,21,6,11,11,9,21,14
"61","2014/03/03 16:15",0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,14,15,14,15,0,0,0,0,7,9,6,7,6,6,7,8,8,7,10,10,10,8,7,8,8,7,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,13,22,23,22,15,13,14,25,14,21,5,11,12,10,21,14
"62","2014/03/03 16:30",0,0,0,0,0,0,0,0,0,0,0,1,46,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,12,11,12,12,10,0,0,0,0,6,7,5,8,6,7,6,7,7,6,7,7,8,7,6,8,6,6,0,0,1,0,-1,0,0,0,0,-1,-1,1,2,-1,0,4,10,18,19,17,12,10,11,19,12,14,4,8,8,7,17,10
"63","2014/03/03 16:45",0,1,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,14,15,14,14,0,0,0,0,5,5,5,6,5,5,5,5,6,4,5,5,6,6,5,5,5,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,12,22,22,21,14,12,14,24,13,20,5,10,11,9,19,13
"64","2014/03/03 17:00",0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,26,25,19,29,17,0,0,0,0,4,3,3,5,3,3,3,4,4,3,3,3,4,3,4,4,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,21,34,32,30,16,14,22,34,24,31,11,18,17,17,29,18
"65","2014/03/03 17:15",0,3,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,21,19,22,21,22,0,0,0,0,5,5,4,6,4,4,4,5,5,5,5,5,6,5,5,7,5,5,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,17,27,29,27,19,18,20,32,20,28,9,17,18,14,25,20
"66","2014/03/03 17:30",0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,32,31,34,34,33,0,0,0,0,9,9,9,9,8,8,8,8,9,8,9,8,9,9,8,9,8,9,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,26,41,41,39,27,28,29,48,31,44,15,25,30,21,38,29
"67","2014/03/03 17:45",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,28,28,31,26,31,0,0,0,0,7,7,7,8,7,8,8,9,9,7,7,6,7,7,7,8,6,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,22,37,36,33,24,22,26,39,24,34,11,21,23,19,31,24
"68","2014/03/03 18:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,21,19,21,20,21,0,0,0,0,5,4,5,5,4,4,5,5,5,6,4,5,5,5,5,6,5,6,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,15,27,28,26,18,17,21,33,19,26,8,15,16,14,25,18
"69","2014/03/03 18:15",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,21,20,21,21,20,0,0,0,0,4,4,4,5,4,4,4,4,4,4,4,4,5,5,5,5,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,16,25,28,26,19,17,19,32,19,28,8,15,16,12,25,17
"70","2014/03/03 18:30",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,16,15,15,16,15,0,0,0,0,3,3,2,3,2,2,3,3,3,3,3,3,4,4,3,4,3,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,10,20,24,22,15,14,15,26,15,20,5,11,11,9,21,13
"71","2014/03/03 18:45",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,13,11,14,12,12,0,0,0,0,2,2,2,3,2,1,2,2,2,1,2,2,4,3,2,2,3,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,10,18,22,21,14,12,14,24,12,17,4,9,9,8,18,11
"72","2014/03/03 19:00",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,11,9,11,12,10,0,0,0,0,2,3,2,3,2,2,2,2,3,2,3,3,4,3,3,3,2,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,8,15,18,17,11,10,11,19,12,15,3,9,8,7,18,10
"73","2014/03/03 19:15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,17,15,17,17,16,0,0,0,0,2,2,2,3,2,2,3,3,2,3,3,3,4,3,3,3,3,3,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,13,23,27,24,17,15,16,28,14,23,6,13,13,10,21,15
"74","2014/03/03 19:30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,16,14,15,15,13,0,0,0,0,3,2,2,3,2,2,2,2,3,2,3,3,4,4,3,3,2,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,11,20,23,22,14,13,14,24,13,21,6,11,11,9,19,14
"75","2014/03/03 19:45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,13,14,15,13,0,0,0,0,2,2,1,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,11,19,23,21,15,14,14,24,12,20,5,10,11,8,19,13
"76","2014/03/03 20:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,13,14,15,12,0,0,0,0,3,2,2,3,2,2,2,2,2,2,3,2,3,3,2,2,2,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,11,19,24,23,15,14,13,25,14,20,6,11,12,9,20,12
"77","2014/03/03 20:15",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,18,16,18,19,17,0,0,0,0,3,2,2,5,3,3,2,3,3,3,3,3,4,3,4,3,3,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,15,24,27,25,18,17,18,30,17,26,8,15,16,12,24,16
"78","2014/03/03 20:30",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,9,8,9,10,8,0,0,0,0,3,2,2,3,2,2,2,3,3,2,3,3,4,3,3,2,2,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,7,14,16,15,10,8,9,15,10,12,3,7,7,6,15,9
"79","2014/03/03 20:45",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,9,8,9,9,8,0,0,0,0,3,2,2,3,3,2,2,2,3,2,2,2,4,3,3,3,2,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,8,14,15,15,11,10,9,16,9,13,3,7,7,5,14,8
"80","2014/03/03 21:00",0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,8,6,8,8,7,0,0,0,0,2,2,2,3,2,2,3,3,2,2,2,2,3,2,3,2,2,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,6,12,13,12,8,7,8,13,7,10,3,5,5,5,13,7
"81","2014/03/03 21:15",0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,13,10,13,13,12,0,0,0,0,3,3,2,4,3,2,3,3,3,3,3,3,4,4,3,3,2,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,10,17,19,19,12,11,12,20,12,17,5,9,9,7,17,11
"82","2014/03/03 21:30",0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,9,8,9,8,7,0,0,0,0,3,3,2,3,3,2,3,3,3,3,3,3,4,4,3,4,3,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,6,12,14,12,9,8,8,14,8,10,2,6,6,5,13,8
"83","2014/03/03 21:45",0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,9,8,10,10,9,0,0,0,0,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,3,2,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,7,15,16,16,10,9,10,17,10,12,3,7,7,5,15,9
"84","2014/03/03 22:00",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,7,5,6,7,6,0,0,0,0,2,2,1,2,2,1,2,2,2,3,2,2,3,3,2,2,1,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,5,11,12,11,7,6,7,11,7,8,2,5,5,4,12,6
"85","2014/03/03 22:15",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,17,15,19,19,20,0,0,0,0,2,2,2,3,2,1,2,2,2,3,2,2,3,3,2,2,2,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,12,21,23,23,15,14,15,29,15,22,6,14,13,9,22,15
"86","2014/03/03 22:30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,17,16,15,17,15,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,3,1,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,1,12,20,24,22,15,13,14,28,14,24,8,12,12,8,20,14
"87","2014/03/03 22:45",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,22,20,18,22,17,0,0,0,0,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,4,3,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,16,24,25,26,16,15,16,32,19,30,9,15,17,10,24,17
"88","2014/03/03 23:00",0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,20,18,16,19,15,0,0,0,0,4,3,3,4,3,3,2,4,4,3,3,4,4,4,3,3,3,3,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,13,21,22,23,14,13,14,30,17,28,9,13,15,9,22,15
"89","2014/03/03 23:15",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,22,24,19,19,18,0,0,0,0,4,3,3,5,4,4,4,4,4,4,3,3,5,4,4,4,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,16,27,30,29,21,19,18,41,18,36,11,16,17,11,25,18
"90","2014/03/03 23:30",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,15,14,13,15,14,0,0,0,0,3,3,2,4,3,2,2,3,3,4,3,3,4,4,3,5,3,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,10,19,21,20,13,12,12,26,13,21,6,10,11,8,21,14
"91","2014/03/03 23:45",0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,16,15,15,19,18,0,0,0,0,4,3,3,4,3,3,3,4,3,4,3,5,5,5,5,5,4,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,13,24,23,22,14,12,14,28,17,25,7,12,13,10,23,15
"92","2014/03/04 00:00",0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,20,20,18,16,19,0,0,0,0,5,5,5,4,4,3,3,3,4,4,5,5,5,5,4,3,3,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,16,27,25,23,14,13,15,32,15,29,10,12,16,12,23,17
"93","2014/03/04 00:15",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,27,26,31,26,31,0,5,14,0,5,4,5,6,6,6,4,6,6,5,5,5,6,6,5,5,5,6,0,0,0,0,-1,0,4,0,0,-1,-1,0,0,-1,0,5,33,35,36,34,23,24,25,45,24,37,12,21,20,17,32,25
"94","2014/03/04 00:30",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,5,0,0,0,0,21,19,21,21,21,0,6,0,0,5,5,5,5,5,4,5,5,5,7,5,6,6,7,6,5,5,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,18,31,33,31,21,20,20,37,20,31,10,15,16,13,26,18
"95","2014/03/04 00:45",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,2,0,0,0,0,24,22,23,27,23,0,2,0,0,6,5,6,6,5,5,4,5,6,5,7,8,8,8,6,7,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,19,31,33,32,21,19,20,40,23,35,12,18,21,15,30,23
"96","2014/03/04 01:00",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,25,24,27,23,27,0,2,0,0,7,8,7,7,6,6,4,5,6,5,8,7,8,8,6,7,7,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,19,31,31,29,20,18,20,40,20,35,12,17,21,14,27,22
"97","2014/03/04 01:15",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,25,25,24,24,26,0,0,0,0,9,7,9,8,8,8,5,6,7,6,7,7,7,7,6,6,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,19,38,37,36,23,23,23,44,21,35,12,17,19,15,28,22
"98","2014/03/04 01:30",0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,22,21,21,25,24,0,0,0,0,6,6,6,8,7,7,6,6,7,7,6,7,7,7,8,7,7,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,19,38,32,32,20,19,21,39,22,33,9,16,17,16,31,21
"99","2014/03/04 01:45",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,30,30,30,29,31,0,0,0,0,6,5,6,7,7,7,5,6,8,5,5,5,5,8,5,5,6,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,23,41,39,36,23,23,26,47,24,40,14,22,23,16,33,24
"100","2014/03/04 02:00",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,30,29,31,29,31,0,0,0,0,5,6,5,6,7,6,6,6,6,6,6,6,7,7,6,6,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,26,42,38,40,27,27,29,56,23,45,13,22,23,17,33,28
"101","2014/03/04 02:15",0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,21,2,26,27,29,31,28,0,0,0,17,7,6,6,6,6,6,5,5,6,5,5,5,6,6,6,6,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,28,48,43,38,27,26,29,50,26,44,13,24,25,20,37,26
"102","2014/03/04 02:30",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,15,0,0,30,0,17,18,19,25,16,0,0,0,30,5,5,6,5,5,4,4,4,5,4,5,5,6,6,4,5,4,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,16,36,28,28,18,17,18,35,20,32,10,17,18,14,27,19
"103","2014/03/04 02:45",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,2,0,0,21,0,24,23,21,24,18,0,0,0,3,6,5,5,5,5,4,3,4,5,4,4,3,4,5,4,4,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,18,37,31,29,20,19,21,37,19,36,13,17,20,14,26,21
"104","2014/03/04 03:00",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,13,0,0,6,0,16,14,17,16,16,0,0,0,5,5,4,4,5,4,5,4,5,6,4,4,4,5,5,4,3,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,12,29,23,22,14,14,16,30,14,25,7,12,12,11,20,15
"105","2014/03/04 03:15",1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,24,0,0,4,0,20,20,19,21,17,0,0,0,9,7,6,7,7,7,6,6,7,7,8,8,8,9,9,8,9,8,8,0,0,1,0,-1,0,0,0,0,-1,-1,0,2,-1,0,7,36,34,30,29,20,18,19,35,17,30,10,15,15,14,25,18
"106","2014/03/04 03:30",0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,-1,0,0,8,0,0,31,1,15,14,15,14,12,0,0,0,28,10,12,10,10,11,9,8,8,9,9,10,9,9,9,10,9,8,9,0,0,1,0,-1,0,3,0,0,-1,-1,0,8,-1,0,9,56,32,21,20,12,12,15,24,12,21,7,10,11,12,20,14
"107","2014/03/04 03:45",0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,-1,0,0,18,0,0,20,0,14,13,15,16,13,0,0,0,37,8,9,9,10,10,9,8,9,10,9,9,9,9,10,9,9,9,9,0,0,1,0,-1,0,4,0,0,-1,-1,0,15,-1,0,8,32,29,20,20,12,12,13,25,14,22,7,12,11,11,20,15
"108","2014/03/04 04:00",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-1,0,0,0,0,0,17,0,21,21,18,18,15,0,0,0,35,8,8,8,9,8,7,9,9,9,9,9,8,9,10,9,8,7,9,0,0,0,0,-1,0,4,0,0,-1,-1,0,16,-1,0,7,38,38,23,22,14,14,15,31,14,28,11,12,13,13,22,16
"109","2014/03/04 04:15",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,23,0,28,25,30,28,28,0,0,0,33,11,12,9,11,11,10,9,10,10,9,14,13,14,14,8,11,10,10,0,0,0,0,-1,0,5,0,0,-1,-1,0,1,-1,0,10,43,52,36,37,23,25,25,48,23,37,12,22,20,17,31,23
"110","2014/03/04 04:30",0,0,0,0,0,0,0,0,0,0,0,19,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,16,15,15,14,12,0,0,0,38,8,9,8,9,8,8,7,7,8,8,9,8,8,8,7,8,6,8,0,0,0,0,-1,0,2,0,0,-1,-1,0,0,-1,0,6,32,27,24,24,16,14,15,28,13,24,9,10,12,12,19,14
"111","2014/03/04 04:45",0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,1,0,15,14,15,14,13,0,0,0,0,7,6,7,7,6,6,7,7,8,6,7,6,7,7,6,7,6,6,0,0,1,0,-1,0,5,0,0,-1,-1,0,0,-1,0,5,12,26,21,21,12,12,13,25,12,21,7,10,11,9,19,14
"112","2014/03/04 05:00",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,3,0,0,1,0,13,13,11,15,10,0,0,0,0,8,9,7,8,9,6,7,7,7,7,9,8,7,8,8,7,6,8,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,21,23,19,18,11,10,12,23,14,21,7,10,11,9,20,13
"113","2014/03/04 05:15",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,2,0,0,2,0,35,34,33,35,32,0,0,0,2,6,6,5,6,6,6,5,7,7,5,8,8,8,8,6,7,5,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,47,44,42,43,30,30,31,49,30,46,16,28,29,21,39,30
"114","2014/03/04 05:30",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,4,0,30,31,29,26,27,0,0,3,0,5,4,4,4,4,3,4,4,4,4,4,3,4,5,4,5,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,26,33,33,32,23,21,24,42,23,39,16,21,21,18,28,24
"115","2014/03/04 05:45",0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,4,0,0,12,0,25,25,25,23,24,0,0,0,15,3,3,3,4,3,4,3,3,5,3,3,3,3,3,4,4,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,21,33,32,32,23,23,24,35,22,30,15,20,20,16,27,23
"116","2014/03/04 06:00",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,5,0,0,11,0,30,30,28,29,29,0,0,0,14,3,3,2,3,3,3,3,4,5,3,3,3,4,4,3,3,3,3,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,21,31,30,30,25,25,26,35,24,32,15,24,25,16,28,27
"117","2014/03/04 06:15",0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,22,1,47,47,47,49,47,0,0,0,28,5,5,5,5,5,4,5,5,6,6,5,4,5,6,5,5,4,6,0,0,1,0,-1,0,0,0,0,-1,-1,1,9,-1,0,3,37,49,47,47,39,40,39,52,42,51,22,40,39,27,48,40
"118","2014/03/04 06:30",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,4,0,51,52,54,49,55,0,0,0,4,8,8,9,7,6,8,7,6,8,6,9,7,9,8,6,8,7,6,0,0,0,0,-1,0,0,0,3,-1,-1,0,17,-1,0,5,42,60,56,56,43,43,46,60,42,57,24,41,43,30,54,46
"119","2014/03/04 06:45",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,2,0,0,17,1,44,43,46,43,47,0,0,0,21,6,7,6,7,6,7,5,6,6,6,6,5,6,6,7,7,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,8,-1,0,5,37,59,56,56,44,42,38,61,37,58,18,36,38,25,52,40
