PHY_Long_CSW_CMA.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CSW-1DU.CACHE-1CA","CSW-1DL.CACHE-1CA","CSW-1JU.CACHE-1CA","CSW-1JL.CACHE-1CA","CSW-2PU.CACHE-1CA","CSW-2PL.CACHE-1CA","CSW-2VU.CACHE-1CA","CSW-2VL.CACHE-1CA","CSW-1DU.CACHE-1CB","CSW-1DL.CACHE-1CB","CSW-1JU.CACHE-1CB","CSW-1JL.CACHE-1CB","CSW-2PU.CACHE-1CB","CSW-2PL.CACHE-1CB","CSW-2VU.CACHE-1CB","CSW-2VL.CACHE-1CB","CSW-1DU.CACHE-1CE","CSW-1DL.CACHE-1CE","CSW-1JU.CACHE-1CE","CSW-1JL.CACHE-1CE","CSW-2PU.CACHE-1CE","CSW-2PL.CACHE-1CE","CSW-2VU.CACHE-1CE","CSW-2VL.CACHE-1CE","CSW-1DU.CACHE-1CF","CSW-1DL.CACHE-1CF","CSW-1JU.CACHE-1CF","CSW-1JL.CACHE-1CF","CSW-2PU.CACHE-1CF","CSW-2PL.CACHE-1CF","CSW-2VU.CACHE-1CF","CSW-2VL.CACHE-1CF","CSW-1DU.CACHE-2CC","CSW-1DL.CACHE-2CC","CSW-1JU.CACHE-2CC","CSW-1JL.CACHE-2CC","CSW-2PU.CACHE-2CC","CSW-2PL.CACHE-2CC","CSW-2VU.CACHE-2CC","CSW-2VL.CACHE-2CC","CSW-1DU.CACHE-2CD","CSW-1DL.CACHE-2CD","CSW-1JU.CACHE-2CD","CSW-1JL.CACHE-2CD","CSW-2PU.CACHE-2CD","CSW-2PL.CACHE-2CD","CSW-2VU.CACHE-2CD","CSW-2VL.CACHE-2CD","CSW-1DU.CACHE-2CG","CSW-1DL.CACHE-2CG","CSW-1JU.CACHE-2CG","CSW-1JL.CACHE-2CG","CSW-2PU.CACHE-2CG","CSW-2PL.CACHE-2CG","CSW-2VU.CACHE-2CG","CSW-2VL.CACHE-2CG","CSW-1DU.CACHE-2CH","CSW-1DL.CACHE-2CH","CSW-1JU.CACHE-2CH","CSW-1JL.CACHE-2CH","CSW-2PU.CACHE-2CH","CSW-2PL.CACHE-2CH","CSW-2VU.CACHE-2CH","CSW-2VL.CACHE-2CH"
"2252","2014/03/26 12:00",5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1
"2253","2014/03/26 12:15",8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,3,8,14,6,3,8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,2,8,14,6,2
"2254","2014/03/26 12:30",9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,14,5,3,9,15,5,3
"2255","2014/03/26 12:45",8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3,8,15,6,3
"2256","2014/03/26 13:00",12,14,7,2,12,14,7,2,12,14,7,2,12,15,7,2,12,14,7,2,12,14,7,2,12,15,7,2,12,15,7,2,12,14,7,2,12,14,7,2,12,15,7,2,12,15,7,2,12,14,7,2,12,14,7,2,12,14,7,2,12,15,7,2
"2257","2014/03/26 13:15",7,10,5,2,7,10,5,2,7,10,5,2,7,10,5,2,7,10,5,2,7,10,5,2,7,10,5,1,7,10,5,1,8,10,5,2,8,10,5,2,8,10,5,2,8,10,5,2,8,10,5,2,8,10,5,2,8,10,5,2,8,10,5,2
"2258","2014/03/26 13:30",5,8,3,2,5,8,3,2,5,8,4,2,5,8,4,2,5,8,4,2,5,8,4,2,5,8,3,2,5,8,3,2,6,8,4,2,6,8,4,2,6,8,3,2,6,8,3,2,6,8,4,2,6,8,4,2,6,8,3,2,6,8,3,2
"2259","2014/03/26 13:45",6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,10,3,1,7,9,3,1,7,9,3,1,7,9,3,1,7,9,3,1,7,10,3,1,7,10,3,1,7,10,3,1,7,10,3,1
"2260","2014/03/26 14:00",5,8,3,1,5,8,3,1,5,8,4,1,5,8,4,1,6,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,6,8,4,1,6,8,4,1,6,9,4,1,6,9,4,1,6,8,4,1,6,8,4,1,6,9,4,1,6,9,4,1
"2261","2014/03/26 14:15",6,11,4,2,6,11,4,2,6,11,4,2,6,11,4,2,6,11,4,2,6,11,4,2,6,11,4,2,6,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2
"2262","2014/03/26 14:30",6,9,3,1,6,9,3,1,6,9,4,1,6,9,3,1,6,9,4,1,6,8,4,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1,6,9,3,1
"2263","2014/03/26 14:45",5,11,3,1,5,11,3,1,5,11,3,1,5,11,3,1,5,11,3,1,5,11,3,1,5,11,3,1,5,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1
"2264","2014/03/26 15:00",6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1,6,9,5,1
"2265","2014/03/26 15:15",5,14,4,2,5,14,4,2,5,14,4,3,5,14,4,3,6,14,4,2,6,14,4,2,5,14,4,2,5,14,4,2,6,14,4,3,6,14,4,3,6,14,4,3,6,14,4,3,6,14,4,3,6,14,4,3,6,14,4,3,6,14,4,3
"2266","2014/03/26 15:30",6,10,3,2,6,10,3,2,6,10,3,2,6,10,3,2,6,10,3,2,6,10,3,2,6,10,3,2,6,10,3,2,6,9,3,2,6,9,3,2,6,10,3,2,6,10,3,2,6,10,3,2,6,10,3,2,6,10,3,2,6,10,3,2
"2267","2014/03/26 15:45",7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1
"2268","2014/03/26 16:00",6,8,3,1,6,8,3,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1
"2269","2014/03/26 16:15",4,12,3,2,5,12,3,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,4,12,4,2,5,12,4,2,5,12,4,2
"2270","2014/03/26 16:30",10,15,6,3,10,15,6,3,10,15,6,3,10,15,6,3,10,15,6,3,10,15,6,3,10,15,6,3,10,15,6,3,9,15,6,3,10,15,6,3,10,16,6,3,10,16,6,3,10,15,6,3,10,15,7,3,10,16,6,3,10,15,6,3
"2271","2014/03/26 16:45",10,17,7,4,10,17,7,4,10,17,7,3,10,17,7,3,10,17,7,4,10,17,7,4,10,17,7,4,10,17,7,4,10,17,8,4,10,17,8,4,10,17,8,3,10,17,8,3,10,17,7,4,10,17,7,4,10,17,7,3,10,17,7,3
"2272","2014/03/26 17:00",9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3,9,15,7,3
"2273","2014/03/26 17:15",8,13,7,3,8,13,7,3,8,13,7,3,8,13,7,3,8,13,6,3,8,13,6,3,8,13,6,3,8,13,6,3,8,13,7,3,8,13,7,3,8,14,6,3,8,14,6,3,8,13,6,3,8,13,6,3,8,14,6,3,8,14,6,3
"2274","2014/03/26 17:30",5,8,3,1,5,8,3,1,4,8,3,1,4,8,3,1,5,8,3,1,5,8,3,1,4,8,3,1,5,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1
"2275","2014/03/26 17:45",4,8,2,1,4,7,2,1,4,8,3,1,4,8,3,1,4,7,2,1,4,7,2,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1
"2276","2014/03/26 18:00",4,9,3,0,4,9,3,0,4,9,3,0,4,9,3,0,4,9,3,0,4,9,3,0,4,9,4,0,4,9,4,0,4,9,4,0,4,9,4,0,4,9,3,0,4,9,3,0,4,9,4,1,4,9,4,1,4,9,3,0,4,9,3,0
"2277","2014/03/26 18:15",4,6,4,1,4,6,4,1,4,6,4,1,4,6,4,1,4,6,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,6,4,1,4,6,4,1,4,7,4,1,4,7,4,1,4,6,4,1,4,6,4,1,4,7,4,1,4,7,4,1
"2278","2014/03/26 18:30",5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,6,5,3,1,6,5,3,1,6,5,3,1,6,5,3,1,6,5,3,1,6,5,3,1
"2279","2014/03/26 18:45",5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1,5,7,3,1
"2280","2014/03/26 19:00",7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,0,7,5,5,1,7,5,5,1,7,5,5,1,7,5,5,1
"2281","2014/03/26 19:15",6,5,4,2,6,5,4,2,6,5,4,2,6,5,4,2,5,5,4,2,5,5,4,2,6,5,4,2,6,5,4,2,6,5,4,2,6,5,4,2,5,5,4,2,5,5,4,2,5,5,4,2,5,5,4,2,6,5,4,2,6,5,4,2
"2282","2014/03/26 19:30",6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,6,4,1,6,6,4,1,6,5,4,1,6,5,4,1,6,6,4,1,6,6,4,1
"2283","2014/03/26 19:45",6,6,4,2,6,6,4,2,6,6,4,2,6,6,4,2,6,5,4,2,6,5,4,2,6,6,4,2,6,6,4,2,6,6,4,2,6,6,4,2,6,6,4,2,6,6,4,2,6,6,4,2,6,6,4,2,6,6,4,2,6,6,4,2
"2284","2014/03/26 20:00",5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,3,4,0,5,3,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0
"2285","2014/03/26 20:15",6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,6,5,2,6,7,5,2,6,7,5,2
"2286","2014/03/26 20:30",4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,5,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,5,3,1,4,5,3,1
"2287","2014/03/26 20:45",5,4,4,1,5,4,4,1,5,4,4,1,5,4,4,1,5,4,4,1,4,4,4,1,5,4,4,1,5,4,4,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,4,1
"2288","2014/03/26 21:00",6,6,5,1,6,6,5,1,5,6,5,1,5,6,5,1,6,6,5,1,6,6,5,1,6,6,5,1,6,6,5,1,6,6,5,1,6,6,5,1,6,6,5,1,6,6,5,1,6,6,5,1,6,6,5,1,5,6,5,1,5,6,5,1
"2289","2014/03/26 21:15",9,7,7,3,9,6,7,3,9,6,7,3,9,6,7,3,9,6,7,3,9,6,7,3,8,6,7,3,9,6,7,3,9,7,7,3,9,7,7,3,9,7,7,3,9,7,7,3,9,7,7,3,9,7,7,3,9,7,7,3,9,7,7,3
"2290","2014/03/26 21:30",3,4,3,0,3,4,3,0,3,4,3,0,3,4,3,0,3,4,3,0,3,4,3,0,3,4,3,0,3,4,3,0,4,4,3,0,4,4,3,0,3,4,3,0,3,4,3,0,4,4,3,0,3,4,3,0,4,4,3,0,4,4,3,0
"2291","2014/03/26 21:45",3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0,3,8,3,0
"2292","2014/03/26 22:00",3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,0,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1,3,4,2,1
"2293","2014/03/26 22:15",7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2
"2294","2014/03/26 22:30",3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1
"2295","2014/03/26 22:45",4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,4,1,4,9,4,1
"2296","2014/03/26 23:00",5,12,4,1,5,12,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1
"2297","2014/03/26 23:15",11,16,6,3,11,16,6,3,11,16,6,3,11,16,6,3,11,15,6,3,11,15,6,3,11,16,6,3,11,16,6,3,11,16,6,3,11,16,6,3,11,16,6,3,11,16,6,3,11,16,7,3,11,16,7,3,11,16,6,3,11,16,6,3
"2298","2014/03/26 23:30",9,14,5,3,9,14,5,3,9,15,5,3,9,15,5,3,9,14,5,3,9,14,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,5,3,9,15,6,3,9,15,6,3,9,15,5,3,9,15,5,3
"2299","2014/03/26 23:45",12,17,9,3,12,17,9,3,11,17,9,3,11,17,9,3,11,17,9,3,11,17,9,3,12,17,9,3,12,17,9,3,11,17,8,3,11,17,8,3,11,17,9,3,11,17,9,3,11,17,9,3,11,17,9,3,11,17,9,3,11,17,9,3
"2300","2014/03/27 00:00",7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2,7,14,6,2
"2301","2014/03/27 00:15",8,15,7,3,8,15,7,3,8,15,7,3,8,15,7,3,8,15,7,3,8,15,7,3,8,15,7,3,8,15,7,3,9,15,7,3,9,15,7,3,8,15,7,3,8,15,7,4,9,15,7,3,9,15,7,3,8,15,7,3,8,15,7,3
"2302","2014/03/27 00:30",6,14,5,2,6,14,5,2,6,14,5,2,6,14,5,2,6,14,5,2,6,14,5,2,6,14,5,2,6,14,5,2,7,14,5,2,7,14,5,2,7,14,5,2,7,14,5,2,6,13,5,2,6,13,5,2,6,14,5,2,6,14,5,2
"2303","2014/03/27 00:45",5,12,4,2,5,12,4,2,5,11,4,2,5,12,4,2,5,11,4,2,5,11,4,2,5,12,4,2,5,11,4,2,5,12,4,2,5,12,4,2,5,12,4,2,5,12,4,2,5,12,4,2,5,12,4,2,5,12,4,2,5,12,4,2
"2304","2014/03/27 01:00",6,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2,7,11,5,2,7,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2,6,11,5,2
"2305","2014/03/27 01:15",9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,13,6,2,9,12,6,2,9,13,6,2,9,12,6,2,9,13,6,2,9,13,6,2,9,13,6,2,9,13,6,2
"2306","2014/03/27 01:30",6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,7,10,4,1,6,10,4,1,7,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1
"2307","2014/03/27 01:45",4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,10,4,1,4,11,4,1,4,11,4,1,4,10,4,1,4,10,4,1,4,11,4,1,4,11,4,1
"2308","2014/03/27 02:00",5,13,3,1,5,13,3,1,5,13,3,2,5,13,3,2,5,13,3,1,5,13,3,1,5,13,3,2,5,13,3,2,5,13,3,1,5,13,3,1,5,13,3,2,5,13,3,2,5,13,3,1,5,13,3,1,5,13,3,2,5,13,3,2
"2309","2014/03/27 02:15",14,13,8,3,14,13,8,3,14,13,8,3,14,13,8,3,14,13,8,3,14,13,8,3,14,13,8,3,14,13,8,3,13,13,8,3,13,13,8,3,14,13,8,3,14,13,8,3,13,13,8,3,13,13,8,3,13,13,8,3,13,13,8,3
"2310","2014/03/27 02:30",18,14,9,2,18,14,9,2,17,14,9,2,17,14,9,2,17,14,9,2,17,14,9,2,18,14,9,2,18,14,9,2,18,14,9,3,18,14,9,2,18,14,9,2,18,14,9,2,18,14,9,2,18,14,9,3,18,14,9,2,18,14,9,2
"2311","2014/03/27 02:45",15,11,8,3,15,11,8,3,16,12,8,3,16,12,8,3,16,11,8,3,16,11,8,3,16,11,8,3,16,11,8,3,16,11,8,3,16,11,8,3,16,11,8,3,16,11,8,3,16,11,8,3,16,11,8,3,16,12,8,3,16,12,8,3
"2312","2014/03/27 03:00",14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2,14,11,8,2
"2313","2014/03/27 03:15",12,12,7,4,13,12,7,4,12,12,7,4,12,12,7,4,12,12,7,4,12,12,7,4,13,12,7,4,12,12,7,4,13,12,7,4,13,12,7,4,13,12,7,4,13,12,7,4,12,12,7,4,13,12,7,4,13,13,7,4,13,13,7,4
"2314","2014/03/27 03:30",9,7,6,2,9,7,7,2,9,7,7,2,9,7,7,2,9,7,6,2,9,7,6,2,9,7,7,2,9,7,7,2,9,7,7,2,9,7,7,2,9,8,7,2,9,8,7,2,9,7,7,2,9,7,7,2,9,8,6,2,9,8,6,2
"2315","2014/03/27 03:45",6,8,6,2,6,8,6,2,6,8,6,1,6,9,6,1,6,8,6,1,6,8,6,1,6,8,6,1,6,8,6,1,6,8,6,1,6,9,6,1,7,9,6,1,7,9,6,1,7,9,6,1,7,9,6,1,7,9,6,1,7,9,6,1
"2316","2014/03/27 04:00",7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1,7,7,7,1
"2317","2014/03/27 04:15",10,10,5,2,10,10,5,2,10,10,5,2,10,10,5,2,10,10,5,2,10,10,5,2,10,10,5,2,10,10,5,2,10,10,4,2,10,10,4,2,10,11,5,2,10,11,5,2,10,10,5,2,10,10,5,2,10,11,4,2,10,11,4,2
"2318","2014/03/27 04:30",5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1
"2319","2014/03/27 04:45",6,12,4,1,6,12,4,1,6,12,4,1,6,12,4,1,6,12,4,1,6,12,4,1,6,12,4,2,6,12,4,1,6,12,4,1,6,12,4,1,6,12,4,1,6,12,4,1,6,12,4,1,6,12,4,1,6,13,4,1,6,13,4,1
"2320","2014/03/27 05:00",6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1,6,11,4,1
"2321","2014/03/27 05:15",10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,15,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3,10,16,8,3
"2322","2014/03/27 05:30",13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,12,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4,13,20,7,4
"2323","2014/03/27 05:45",12,21,6,3,12,21,6,3,12,20,6,3,12,20,6,3,12,20,6,3,12,20,6,3,12,21,6,3,12,21,6,3,12,21,6,3,12,21,6,3,12,21,6,3,12,21,6,3,12,21,6,3,12,21,6,3,12,21,6,3,12,21,6,3
"2324","2014/03/27 06:00",11,25,8,3,11,26,8,3,11,25,8,3,11,25,8,3,10,25,7,3,11,25,7,3,11,25,8,3,11,26,8,3,11,25,8,3,11,25,8,3,11,25,8,3,11,25,8,3,11,25,8,3,11,25,8,3,11,26,8,3,11,26,8,3
"2325","2014/03/27 06:15",10,25,7,3,10,25,7,3,10,25,7,3,10,25,7,4,10,25,7,3,10,25,7,3,10,25,7,3,10,25,7,3,10,25,7,4,10,25,7,4,10,25,7,3,10,25,7,3,10,25,7,3,10,25,7,3,10,25,7,3,10,26,7,3
"2326","2014/03/27 06:30",9,18,4,1,9,18,4,1,9,17,4,2,9,18,4,2,9,17,4,1,9,17,4,1,9,18,4,2,9,18,4,2,9,18,4,2,9,18,4,2,9,18,4,2,9,18,4,2,9,18,4,2,9,18,4,2,9,18,4,2,9,18,4,2
"2327","2014/03/27 06:45",7,24,4,2,7,24,4,2,7,24,4,2,7,24,4,2,7,23,4,2,7,23,4,2,7,24,4,2,7,24,4,2,7,24,4,2,7,24,4,2,7,24,4,2,7,24,4,2,7,24,4,2,7,24,4,2,7,24,4,2,7,24,4,2
"2328","2014/03/27 07:00",6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1,6,24,3,1
"2329","2014/03/27 07:15",9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2,9,27,5,2
"2330","2014/03/27 07:30",7,27,4,2,7,27,4,2,7,27,4,2,7,27,4,2,7,27,4,2,7,27,4,2,7,27,4,2,7,27,4,2,7,27,4,2,7,27,4,2,7,28,4,2,7,28,4,2,7,27,4,2,7,27,4,2,7,28,4,2,7,28,4,2
"2331","2014/03/27 07:45",5,24,3,2,5,24,3,2,5,24,3,2,5,24,3,2,5,24,3,2,5,24,3,2,5,24,3,2,5,24,3,2,5,25,3,2,5,25,3,2,5,25,3,2,5,25,3,2,5,25,3,2,5,25,3,2,5,25,3,2,5,25,3,2
"2332","2014/03/27 08:00",6,23,2,1,6,23,2,1,6,22,3,1,6,22,3,1,6,22,3,1,6,22,3,1,6,23,3,1,6,23,3,1,6,22,3,1,6,22,3,1,6,23,2,1,6,23,2,1,6,22,2,1,6,22,2,1,6,22,2,1,6,22,2,1
"2333","2014/03/27 08:15",7,24,4,2,8,24,4,2,8,25,4,2,7,25,4,2,8,25,4,2,8,25,4,2,8,25,4,2,8,25,4,2,8,24,4,2,8,25,4,2,8,25,4,2,8,25,4,2,8,25,4,2,8,25,4,2,8,25,3,2,8,25,3,2
"2334","2014/03/27 08:30",9,25,4,2,9,25,4,2,9,25,4,2,9,25,4,2,9,24,4,2,9,24,4,2,9,25,4,2,9,25,4,2,9,25,5,2,9,25,5,2,9,25,4,2,9,25,4,2,9,25,5,2,9,25,5,2,9,24,4,2,9,24,4,2
"2335","2014/03/27 08:45",11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1,11,20,5,1
"2336","2014/03/27 09:00",4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0,4,12,2,0
"2337","2014/03/27 09:15",7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1,7,14,3,1
"2338","2014/03/27 09:30",4,11,1,0,4,11,1,0,4,11,1,0,4,11,1,0,4,11,1,0,4,11,1,0,4,11,1,0,4,11,1,0,5,11,1,0,5,11,1,0,5,11,1,0,5,11,1,0,5,11,1,0,5,11,1,0,5,11,1,0,5,11,1,0
"2339","2014/03/27 09:45",6,16,2,0,6,16,2,0,6,16,2,0,6,16,2,0,7,16,2,0,7,16,2,0,6,16,2,0,6,16,2,0,7,16,2,0,7,16,2,0,7,16,2,0,7,16,2,0,7,16,2,1,7,16,2,1,7,16,2,0,7,16,2,0
"2340","2014/03/27 10:00",7,15,3,1,7,15,3,1,7,15,3,1,7,15,3,1,7,15,3,1,7,15,3,1,7,16,3,1,7,16,3,1,7,15,3,1,7,15,3,1,7,16,3,1,7,16,3,1,7,15,3,1,7,15,3,1,7,15,3,1,7,15,3,1
