PHY_Long_DKP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","DKP40-1AU","DKP41-1AU","DKP42-1AU","DKP43-1AU","DKP50-1BU","DKP51-1BU","DKP52-1BU","DKP53-1BU","DKP44-1AL","DKP45-1AL","DKP46-1AL","DKP47-1AL","DKP54-1BL","DKP55-1BL","DKP56-1BL","DKP57-1BL","DKP60-1LU","DKP61-1LU","DKP62-1LU","DKP63-1LU","DKP70-1KU","DKP71-1KU","DKP72-1KU","DKP73-1KU","DKP64-1LL","DKP65-1LL","DKP66-1LL","DKP67-1LL","DKP74-1KL","DKP75-1KL","DKP76-1KL","DKP77-1KL","DKPC0-2MU","DKPC1-2MU","DKPC2-2MU","DKPC3-2MU","DKPD0-2NU","DKPD1-2NU","DKPD2-2NU","DKPD3-2NU","DKPC4-2ML","DKPC5-2ML","DKPC6-2ML","DKPC7-2ML","DKPD4-2NL","DKPD5-2NL","DKPD6-2NL","DKPD7-2NL","DKPE0-2XU","DKPE1-2XU","DKPE2-2XU","DKPE3-2XU","DKPF0-2WU","DKPF1-2WU","DKPF2-2WU","DKPF3-2WU","DKPE4-2XL","DKPE5-2XL","DKPE6-2XL","DKPE7-2XL","DKPF4-2WL","DKPF5-2WL","DKPF6-2WL","DKPF7-2WL"
"2602","2014/03/30 03:30",3,3,3,4,3,4,3,4,36,36,37,36,38,39,37,37,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,4,36,36,37,36,38,39,37,36,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4
"2603","2014/03/30 03:45",4,4,4,4,4,4,4,4,37,37,37,37,38,40,37,37,10,10,10,10,11,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,37,37,37,36,38,40,38,37,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4
"2604","2014/03/30 04:00",4,4,4,4,4,4,4,4,36,36,36,36,37,38,36,36,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,36,36,36,36,37,38,36,36,11,11,10,11,11,11,11,11,5,5,5,5,5,5,5,5
"2605","2014/03/30 04:15",3,3,3,3,3,4,3,3,34,34,34,35,35,36,34,35,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,34,35,35,34,35,36,35,35,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4
"2606","2014/03/30 04:30",3,3,3,3,3,3,3,3,35,35,35,35,36,38,35,36,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,35,35,36,35,36,38,35,35,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3
"2607","2014/03/30 04:45",3,3,3,4,3,3,3,3,35,35,35,35,36,37,35,35,9,9,9,9,9,9,9,9,4,4,4,3,4,4,4,4,3,3,3,4,3,3,3,3,35,35,35,34,36,37,35,35,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4
"2608","2014/03/30 05:00",3,3,3,4,3,3,3,3,35,35,35,35,37,38,36,35,7,7,7,7,8,7,7,7,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,35,35,36,35,37,38,36,35,7,7,7,7,8,7,7,7,4,3,3,3,3,3,4,3
"2609","2014/03/30 05:15",4,4,4,4,4,4,3,4,34,34,34,34,35,35,35,34,10,9,10,9,10,9,9,9,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,34,34,35,33,35,36,35,35,9,9,9,9,10,9,9,10,4,3,3,3,3,3,3,3
"2610","2014/03/30 05:30",5,5,5,5,5,5,5,5,33,33,33,33,33,33,33,33,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,33,33,33,33,33,34,33,34,10,10,10,10,10,10,10,9,3,3,3,3,3,3,3,3
"2611","2014/03/30 05:45",3,3,3,3,3,3,3,3,33,33,34,34,34,35,34,34,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,33,34,34,33,34,35,34,34,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4
"2612","2014/03/30 06:00",4,3,3,3,3,3,3,3,33,33,34,34,34,35,34,34,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,34,34,34,33,35,35,34,34,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2613","2014/03/30 06:15",3,3,3,3,3,3,3,3,32,32,32,32,32,33,32,32,9,9,9,9,9,9,9,9,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,32,32,32,32,32,33,32,32,9,9,9,9,9,9,9,9,4,3,4,4,4,4,4,4
"2614","2014/03/30 06:30",3,3,3,3,3,3,3,3,31,31,31,31,31,32,31,31,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,31,31,31,30,31,32,31,31,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3
"2615","2014/03/30 06:45",3,2,3,3,3,3,2,3,29,29,29,28,29,29,28,29,6,7,6,6,7,6,6,6,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,28,29,29,28,29,29,29,29,6,6,6,6,7,6,6,6,3,3,3,3,3,3,3,3
"2616","2014/03/30 07:00",3,3,3,3,3,3,2,3,28,28,29,28,29,29,28,29,6,7,6,6,7,6,7,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,28,28,28,28,29,29,29,29,6,7,6,6,7,6,6,6,3,2,3,3,3,3,3,3
"2617","2014/03/30 07:15",3,3,3,3,3,3,3,3,32,32,32,32,33,33,33,32,8,8,8,8,9,8,9,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,32,33,32,33,34,33,32,8,8,8,8,9,8,8,8,3,3,3,3,3,3,3,3
"2618","2014/03/30 07:30",3,3,3,2,3,3,3,3,27,27,27,27,27,28,27,27,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,3,27,27,28,27,28,28,28,27,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2619","2014/03/30 07:45",2,2,2,2,2,2,2,2,24,24,24,24,24,25,24,25,5,6,5,6,6,5,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,24,24,24,24,25,24,25,6,6,5,5,6,6,5,5,2,2,2,2,2,2,2,2
"2620","2014/03/30 08:00",2,2,2,2,2,2,2,2,22,22,22,22,22,22,22,22,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22,22,22,21,22,22,22,22,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"2621","2014/03/30 08:15",2,2,2,2,2,2,2,2,20,20,19,19,19,20,20,20,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,20,19,19,20,20,20,6,7,6,6,7,6,6,6,2,2,2,2,2,2,2,2
"2622","2014/03/30 08:30",3,3,3,4,3,3,3,3,21,21,21,21,21,21,22,21,8,8,8,8,9,8,8,8,3,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,21,21,21,21,21,22,22,21,8,8,8,8,9,8,8,8,2,2,2,2,2,2,2,2
"2623","2014/03/30 08:45",5,5,5,5,6,5,5,5,22,22,22,22,22,22,22,22,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,5,6,5,5,6,6,5,5,22,22,22,22,22,22,22,22,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"2624","2014/03/30 09:00",3,3,3,3,3,3,3,3,21,21,21,21,21,22,21,21,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,21,21,21,21,21,22,21,21,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2
"2625","2014/03/30 09:15",4,4,4,4,4,4,4,4,25,25,25,25,25,26,26,25,11,11,11,11,12,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,25,25,25,26,26,26,25,11,11,11,11,12,11,11,11,4,4,4,4,4,4,4,4
"2626","2014/03/30 09:30",3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,9,9,9,9,10,10,10,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,9,10,9,9,10,9,10,9,3,3,3,3,3,3,3,3
"2627","2014/03/30 09:45",3,2,2,2,2,2,2,2,30,30,30,31,31,32,31,31,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,30,31,31,31,31,31,31,31,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2628","2014/03/30 10:00",2,2,2,2,2,2,2,2,23,23,23,23,23,24,23,23,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,23,23,23,24,24,24,23,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"2629","2014/03/30 10:15",2,2,2,2,2,2,2,2,21,21,21,21,21,21,21,21,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,21,21,21,21,22,21,21,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2630","2014/03/30 10:30",2,1,2,2,2,2,2,2,16,16,16,16,16,16,16,16,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2631","2014/03/30 10:45",2,2,2,2,2,2,1,2,18,18,18,18,18,18,18,18,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,18,18,18,18,18,18,18,18,4,4,4,4,5,4,4,4,1,1,1,1,1,1,1,1
"2632","2014/03/30 11:00",1,2,2,2,1,2,1,2,17,16,17,17,16,17,17,16,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,17,16,17,16,17,17,17,16,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2633","2014/03/30 11:15",2,2,2,2,2,2,2,2,20,19,20,20,20,20,20,19,8,9,8,8,9,9,9,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,20,20,19,20,20,20,19,8,9,8,8,9,9,8,8,2,2,2,2,2,2,2,2
"2634","2014/03/30 11:30",2,1,2,1,2,2,1,2,12,12,12,12,12,12,12,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,12,12,12,12,12,12,12,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2635","2014/03/30 11:45",2,1,2,2,2,2,1,2,11,11,11,11,11,11,11,11,6,6,6,5,6,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,11,11,11,10,11,11,11,11,6,6,5,5,6,5,6,6,2,2,2,2,2,2,2,2
"2636","2014/03/30 12:00",1,1,1,2,1,1,1,1,12,11,11,11,11,11,11,11,5,6,5,5,6,5,5,5,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,12,11,11,11,11,11,11,11,5,6,5,5,6,5,5,5,2,2,2,2,2,2,2,2
"2637","2014/03/30 12:15",1,1,1,2,1,2,1,1,13,13,13,13,13,13,13,13,5,5,5,5,6,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,13,13,13,12,13,13,13,13,5,5,5,5,6,5,5,5,1,1,1,1,1,1,1,1
"2638","2014/03/30 12:30",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2639","2014/03/30 12:45",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,4,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,8,9,9,9,9,3,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1
"2640","2014/03/30 13:00",1,1,1,1,1,1,1,1,9,9,9,8,9,9,9,9,4,4,3,3,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,8,9,9,9,9,3,4,3,4,4,3,4,3,1,1,1,1,1,1,1,1
"2641","2014/03/30 13:15",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2642","2014/03/30 13:30",1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,4,4,3,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,8,8,8,8,8,8,3,4,3,4,4,3,4,3,1,1,1,1,1,1,1,1
"2643","2014/03/30 13:45",1,1,1,1,1,1,1,1,8,8,9,8,8,8,8,8,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,9,8,8,8,8,9,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1
"2644","2014/03/30 14:00",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2645","2014/03/30 14:15",1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,5,5,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,13,12,12,12,12,12,12,12,5,5,4,5,5,5,5,4,1,1,1,1,1,1,1,1
"2646","2014/03/30 14:30",1,1,1,1,1,2,1,1,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2647","2014/03/30 14:45",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1
"2648","2014/03/30 15:00",1,1,1,1,1,1,1,1,10,10,10,9,9,10,10,9,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,9,10,10,10,10,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1
"2649","2014/03/30 15:15",1,1,1,1,1,1,1,1,14,14,14,14,14,14,14,14,5,5,5,5,6,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,14,14,14,14,14,14,14,5,5,5,5,6,5,5,5,1,1,1,1,1,1,1,1
"2650","2014/03/30 15:30",1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,7,8,8,8,8,3,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1
"2651","2014/03/30 15:45",4,4,4,4,4,4,4,4,12,12,12,12,12,12,12,12,5,4,4,4,5,4,5,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,12,12,12,12,12,12,12,12,5,4,4,4,5,5,4,4,1,1,1,1,1,1,1,1
"2652","2014/03/30 16:00",1,1,1,1,1,1,1,1,12,12,12,12,12,12,13,12,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,12,13,13,13,13,4,4,4,4,4,4,3,4,1,1,1,1,1,1,1,1
"2653","2014/03/30 16:15",2,2,2,2,1,2,2,2,18,18,18,18,18,18,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,17,18,18,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2654","2014/03/30 16:30",2,1,2,1,1,2,1,2,15,15,15,15,15,15,15,15,6,7,7,7,7,6,6,6,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,15,15,15,15,15,15,15,15,6,7,7,6,7,6,6,6,2,2,2,2,2,2,2,2
"2655","2014/03/30 16:45",1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2656","2014/03/30 17:00",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,3,3,2,3,2,1,1,1,1,1,1,1,1
"2657","2014/03/30 17:15",1,1,1,1,1,1,1,1,14,13,14,13,13,14,13,13,4,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,13,14,13,13,14,14,13,4,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1
"2658","2014/03/30 17:30",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,1,0,1,0,1,1,1,1
"2659","2014/03/30 17:45",1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2660","2014/03/30 18:00",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,1,0,1,1,1,1,1,1
"2661","2014/03/30 18:15",1,1,1,1,1,1,1,1,13,13,13,13,13,13,13,13,4,3,4,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,12,13,13,13,13,4,4,3,3,4,3,4,4,1,1,1,1,1,1,1,1
"2662","2014/03/30 18:30",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2663","2014/03/30 18:45",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,2,3,3,2,3,2,2,3,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,10,9,9,9,9,9,9,9,3,3,2,2,3,2,2,2,1,1,1,0,1,0,1,1
"2664","2014/03/30 19:00",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,9,10,10,10,10,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2665","2014/03/30 19:15",1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2666","2014/03/30 19:30",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2667","2014/03/30 19:45",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2668","2014/03/30 20:00",1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2669","2014/03/30 20:15",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,3,3,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,3,4,3,3,4,3,3,3,1,1,1,1,1,1,1,1
"2670","2014/03/30 20:30",1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,1,1,1,1,1,0,1,1
"2671","2014/03/30 20:45",1,1,1,1,1,1,1,1,8,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,8,8,7,7,7,8,7,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0
"2672","2014/03/30 21:00",1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,8,8,8,7,8,8,8,8,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0
"2673","2014/03/30 21:15",1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,11,11,11,10,11,11,11,11,3,3,3,3,3,3,3,3,0,0,0,1,1,0,0,0
"2674","2014/03/30 21:30",1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,8,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,8,2,2,2,2,3,2,2,2,0,0,0,0,0,0,0,0
"2675","2014/03/30 21:45",2,2,2,2,2,2,2,2,11,10,11,10,10,10,10,10,3,3,3,3,3,3,2,3,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,11,10,11,10,10,10,10,10,3,3,3,3,3,2,3,2,1,0,0,1,0,0,0,1
"2676","2014/03/30 22:00",2,2,2,2,2,2,2,2,11,10,11,10,11,11,11,10,3,3,3,2,3,3,3,2,0,0,0,0,1,0,1,0,2,2,2,2,2,2,2,2,11,11,11,10,10,11,11,10,3,3,3,3,3,2,2,3,1,0,0,0,0,0,1,1
"2677","2014/03/30 22:15",2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2678","2014/03/30 22:30",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,16,16,16,15,16,16,16,16,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1
"2679","2014/03/30 22:45",2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,5,5,5,5,6,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,5,5,5,5,6,5,5,5,2,2,2,2,2,2,2,2
"2680","2014/03/30 23:00",2,2,2,2,2,2,2,2,20,19,20,19,20,19,19,19,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20,19,20,19,19,19,19,19,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2681","2014/03/30 23:15",3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,8,8,8,8,8,8,8,8,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,26,25,8,8,8,8,8,8,8,8,3,2,2,3,2,2,2,2
"2682","2014/03/30 23:30",4,4,4,4,4,4,4,4,20,20,20,20,20,20,20,20,7,7,7,7,8,7,7,7,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,21,20,21,20,20,20,20,20,7,7,7,7,8,7,7,7,3,2,3,3,3,3,3,3
"2683","2014/03/30 23:45",3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,21,21,21,21,21,22,21,21,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2684","2014/03/31 00:00",2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2685","2014/03/31 00:15",5,4,5,4,4,4,4,4,22,22,22,22,22,22,22,22,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,4,4,5,4,4,4,4,4,22,22,22,22,22,22,22,22,9,9,9,9,9,9,9,9,3,3,3,2,3,3,3,3
"2686","2014/03/31 00:30",3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,18,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,18,18,18,17,18,18,18,18,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"2687","2014/03/31 00:45",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,16,8,7,8,7,8,8,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,17,16,16,16,16,16,16,8,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2
"2688","2014/03/31 01:00",2,1,2,2,2,2,1,2,15,15,15,14,14,14,14,15,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,15,15,15,14,14,15,15,15,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"2689","2014/03/31 01:15",2,2,2,3,3,3,2,2,19,18,18,18,18,18,19,18,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,19,18,19,18,19,19,19,18,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"2690","2014/03/31 01:30",2,2,2,1,2,2,1,2,15,15,15,15,15,15,15,15,6,6,6,5,6,6,6,5,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,15,15,15,15,15,15,15,15,6,6,6,5,6,6,6,5,1,1,1,1,1,1,2,1
"2691","2014/03/31 01:45",2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,6,6,6,6,6,6,6,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,6,6,6,6,6,6,6,6,2,1,1,1,1,1,1,2
"2692","2014/03/31 02:00",2,1,2,2,2,2,2,2,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"2693","2014/03/31 02:15",3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"2694","2014/03/31 02:30",4,4,4,4,4,4,4,4,14,14,14,13,13,13,13,13,11,11,11,12,12,12,11,11,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,14,14,14,13,14,14,14,13,11,12,11,11,12,11,11,11,3,3,3,3,3,3,3,3
