PHY_Long_CHP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CHP00-1EU","CHP01-1EU","CHP02-1EU","CHP03-1EU","CHP10-1FU","CHP11-1FU","CHP12-1FU","CHP13-1FU","CHP04-1EL","CHP05-1EL","CHP06-1EL","CHP07-1EL","CHP80-2QU","CHP81-2QU","CHP82-2QU","CHP83-2QU","CHP90-2RU","CHP91-2RU","CHP92-2RU","CHP93-2RU","CHP84-2QL","CHP85-2QL","CHP86-2QL","CHP87-2QL"
"1531","2014/03/18 23:45",10,19,33,66,10,10,16,11,40,41,10,32,10,19,32,66,10,10,17,10,10,40,41,32
"1532","2014/03/19 00:00",10,20,31,72,10,10,15,11,40,36,10,31,10,20,30,72,10,10,15,10,11,36,40,31
"1533","2014/03/19 00:15",9,19,31,32,9,9,14,10,38,39,10,33,9,19,30,33,9,9,14,10,10,39,38,33
"1534","2014/03/19 00:30",9,17,28,56,9,9,14,10,36,39,10,32,9,17,27,57,9,9,13,9,9,38,37,32
"1535","2014/03/19 00:45",9,15,27,70,8,9,13,9,35,33,9,34,8,15,25,70,8,8,13,9,9,33,35,34
"1536","2014/03/19 01:00",11,28,29,69,9,9,13,9,35,30,9,33,11,28,28,69,9,9,13,10,9,29,35,33
"1537","2014/03/19 01:15",10,37,29,68,8,8,13,9,31,29,8,33,11,37,28,68,8,8,13,9,8,29,30,34
"1538","2014/03/19 01:30",9,33,25,51,7,7,12,8,29,28,8,23,9,33,24,52,8,8,12,8,7,27,29,23
"1539","2014/03/19 01:45",7,14,24,39,7,7,11,7,28,32,7,22,7,14,23,40,7,6,11,7,7,32,28,23
"1540","2014/03/19 02:00",7,16,21,33,6,7,11,7,28,27,7,27,7,17,21,34,6,7,11,7,7,27,28,27
"1541","2014/03/19 02:15",7,12,40,37,6,6,11,7,26,25,7,21,7,12,38,38,7,6,11,8,8,25,26,21
"1542","2014/03/19 02:30",6,11,43,35,6,6,10,7,25,23,7,20,7,11,42,37,6,6,11,7,7,23,25,19
"1543","2014/03/19 02:45",8,13,38,39,8,7,12,8,28,25,8,22,8,12,37,41,8,7,12,8,8,25,28,22
"1544","2014/03/19 03:00",6,10,36,34,5,5,10,6,21,22,6,21,6,9,35,36,5,5,10,6,6,22,21,20
"1545","2014/03/19 03:15",7,11,46,35,6,7,11,8,26,35,7,23,7,10,44,37,6,6,12,8,7,35,25,23
"1546","2014/03/19 03:30",6,9,38,35,5,6,10,7,23,30,6,21,6,9,37,37,6,6,10,6,6,30,24,22
"1547","2014/03/19 03:45",7,10,35,38,8,8,11,8,29,31,7,20,7,11,33,40,7,7,12,8,7,31,30,20
"1548","2014/03/19 04:00",6,10,33,38,6,6,11,7,25,28,6,20,6,10,32,39,6,6,10,7,7,29,25,20
"1549","2014/03/19 04:15",8,22,31,34,9,9,13,10,31,30,9,22,9,22,30,36,9,9,13,9,9,30,31,21
"1550","2014/03/19 04:30",6,23,17,35,6,6,11,7,25,28,7,19,7,23,16,36,6,6,10,7,7,28,25,18
"1551","2014/03/19 04:45",9,29,20,38,8,8,12,9,31,29,9,20,8,29,19,39,8,8,12,9,9,29,32,20
"1552","2014/03/19 05:00",7,28,18,39,6,6,12,7,24,25,7,19,6,28,17,39,6,6,12,7,7,24,24,20
"1553","2014/03/19 05:15",9,36,25,50,8,7,14,9,29,33,8,24,10,36,24,51,7,8,14,9,8,33,29,24
"1554","2014/03/19 05:30",13,50,28,47,13,12,17,14,51,32,13,31,14,50,28,48,12,12,17,13,13,32,51,31
"1555","2014/03/19 05:45",17,50,46,46,15,15,20,16,62,33,15,35,18,50,45,48,15,16,19,17,16,32,62,35
"1556","2014/03/19 06:00",14,49,38,41,13,13,18,14,55,34,14,32,14,48,38,43,13,13,17,14,13,36,55,33
"1557","2014/03/19 06:15",12,43,37,41,11,12,17,12,50,37,12,36,13,43,36,42,12,12,16,13,11,37,49,36
"1558","2014/03/19 06:30",11,35,28,39,10,11,15,12,46,29,10,32,11,34,26,41,11,11,15,12,10,29,47,33
"1559","2014/03/19 06:45",14,46,28,48,11,11,15,12,48,30,11,31,15,46,28,49,12,11,16,11,11,30,48,32
"1560","2014/03/19 07:00",12,47,27,44,11,10,15,11,44,29,10,28,12,48,26,46,10,10,14,12,10,28,44,28
"1561","2014/03/19 07:15",9,31,27,41,8,8,14,10,35,30,8,25,9,30,26,43,8,8,14,10,8,30,36,26
"1562","2014/03/19 07:30",9,23,25,52,9,9,13,9,36,28,8,24,9,23,25,54,9,8,13,9,9,29,36,24
"1563","2014/03/19 07:45",8,19,25,49,7,8,12,9,30,27,7,26,9,19,24,50,8,8,12,8,7,27,31,25
"1564","2014/03/19 08:00",7,15,24,48,7,7,10,8,28,24,7,25,8,16,23,50,7,7,10,7,7,24,28,25
"1565","2014/03/19 08:15",8,16,31,53,7,7,11,9,28,26,7,23,8,17,31,54,7,6,11,8,7,27,28,23
"1566","2014/03/19 08:30",12,21,31,51,12,11,14,12,54,28,10,29,12,20,30,52,11,11,15,12,10,28,54,28
"1567","2014/03/19 08:45",10,15,30,49,9,9,13,10,31,25,7,26,10,16,28,52,9,9,13,10,8,25,31,26
"1568","2014/03/19 09:00",5,9,27,47,5,4,8,5,18,20,5,23,5,9,26,50,5,5,8,6,5,20,18,23
"1569","2014/03/19 09:15",5,12,28,44,5,5,9,6,18,24,5,24,5,12,26,46,5,5,9,6,5,23,18,24
"1570","2014/03/19 09:30",5,10,24,43,5,4,9,5,18,20,5,22,5,10,23,47,5,5,8,6,5,20,18,22
"1571","2014/03/19 09:45",3,5,20,42,3,3,6,4,12,20,3,23,3,5,19,44,3,3,6,4,3,19,11,23
"1572","2014/03/19 10:00",5,14,22,44,5,5,9,6,20,20,5,23,5,14,21,47,5,5,9,6,6,20,20,23
"1573","2014/03/19 10:15",6,17,23,47,6,6,10,7,21,23,6,24,6,17,22,50,6,5,10,7,6,24,21,24
"1574","2014/03/19 10:30",7,13,22,45,6,6,9,7,23,21,6,24,6,13,21,48,6,6,9,7,6,20,23,23
"1575","2014/03/19 10:45",4,6,21,45,3,4,7,4,13,17,4,23,3,5,19,49,3,3,7,4,4,17,13,23
"1576","2014/03/19 11:00",3,9,17,46,3,3,7,4,11,34,4,21,4,9,16,49,3,3,7,4,4,34,12,20
"1577","2014/03/19 11:15",5,13,16,51,4,4,8,6,16,41,6,21,5,13,16,53,4,4,8,6,6,41,16,21
"1578","2014/03/19 11:30",5,10,15,49,4,4,8,5,16,33,5,19,5,10,15,53,4,5,8,5,5,33,16,19
"1579","2014/03/19 11:45",5,14,16,48,5,5,8,6,17,38,5,19,5,15,15,52,5,5,8,6,6,38,17,19
"1580","2014/03/19 12:00",7,20,18,50,7,6,10,7,23,35,7,20,7,20,17,53,7,7,10,7,7,35,22,20
"1581","2014/03/19 12:15",6,18,22,53,6,6,10,7,22,38,7,21,6,18,21,56,6,6,10,8,7,37,22,21
"1582","2014/03/19 12:30",5,15,18,49,5,5,8,5,18,34,6,19,5,15,17,53,5,5,9,6,5,34,17,19
"1583","2014/03/19 12:45",4,12,17,51,4,4,7,4,11,30,5,17,4,12,16,55,3,4,7,4,4,30,11,17
"1584","2014/03/19 13:00",4,13,16,47,4,4,8,5,13,30,5,19,4,13,16,51,4,4,7,4,4,30,13,19
"1585","2014/03/19 13:15",6,18,18,50,5,5,10,7,18,33,6,20,6,18,17,54,5,5,9,6,6,33,18,20
"1586","2014/03/19 13:30",6,14,20,51,5,5,9,6,17,33,6,19,6,15,19,55,5,5,8,6,6,33,17,19
"1587","2014/03/19 13:45",6,18,18,45,6,6,10,7,22,38,6,22,7,18,18,47,6,6,10,7,7,39,22,21
"1588","2014/03/19 14:00",5,16,19,45,5,5,9,6,16,34,6,24,5,16,18,48,5,5,9,5,6,34,16,25
"1589","2014/03/19 14:15",6,18,22,49,5,5,9,6,17,38,6,20,6,19,22,51,5,5,9,6,6,38,17,21
"1590","2014/03/19 14:30",5,15,19,48,5,5,9,5,14,37,6,19,6,15,18,50,5,5,9,5,5,37,14,19
"1591","2014/03/19 14:45",5,12,18,48,5,5,8,5,14,35,6,18,5,12,17,50,5,4,8,5,5,35,14,19
"1592","2014/03/19 15:00",7,15,19,46,6,6,10,7,22,35,8,21,7,14,18,48,6,6,10,7,7,35,22,22
"1593","2014/03/19 15:15",6,15,20,44,6,6,10,8,22,40,8,21,7,15,19,45,6,6,10,8,8,40,22,20
"1594","2014/03/19 15:30",6,21,19,44,6,6,10,7,21,36,7,19,6,20,18,45,6,6,10,7,8,35,22,19
"1595","2014/03/19 15:45",6,19,19,48,5,5,9,6,17,32,6,18,6,20,19,50,6,5,9,6,6,31,17,19
"1596","2014/03/19 16:00",6,21,18,46,6,6,10,7,20,33,7,19,6,20,18,48,6,6,10,7,7,34,19,19
"1597","2014/03/19 16:15",7,27,21,40,7,7,11,9,24,38,8,21,8,27,20,41,7,8,11,9,9,38,23,21
"1598","2014/03/19 16:30",10,34,23,36,10,10,14,11,35,37,11,22,11,34,22,37,10,10,14,11,11,37,35,22
"1599","2014/03/19 16:45",7,23,19,45,6,6,10,7,20,33,7,19,7,23,18,45,6,6,10,7,7,34,20,19
"1600","2014/03/19 17:00",5,18,17,41,5,5,9,5,16,34,5,14,5,18,16,42,5,5,8,5,5,34,16,14
"1601","2014/03/19 17:15",4,19,16,20,4,4,10,6,13,33,5,13,4,19,15,20,4,4,9,5,4,33,13,13
"1602","2014/03/19 17:30",3,13,15,17,3,3,8,4,11,30,4,14,3,13,14,17,3,4,9,4,4,30,11,14
"1603","2014/03/19 17:45",4,16,16,19,4,5,8,5,16,29,5,19,5,16,16,19,5,4,8,5,5,29,16,19
"1604","2014/03/19 18:00",4,16,18,18,4,4,8,5,15,28,5,19,4,16,17,18,4,4,9,5,5,28,15,19
"1605","2014/03/19 18:15",4,21,18,20,5,5,8,6,14,26,5,20,5,21,18,20,4,5,8,6,5,26,14,19
"1606","2014/03/19 18:30",4,26,15,22,4,4,8,5,14,24,5,20,4,26,15,22,4,4,8,5,5,24,14,20
"1607","2014/03/19 18:45",4,23,15,21,4,4,8,5,12,24,5,22,4,23,14,22,4,4,8,5,5,24,13,22
"1608","2014/03/19 19:00",4,26,15,18,4,4,8,5,13,22,5,22,4,26,14,19,4,4,8,5,5,22,13,23
"1609","2014/03/19 19:15",4,24,17,21,4,4,8,5,13,24,5,23,4,25,16,22,4,4,8,5,5,24,13,23
"1610","2014/03/19 19:30",3,14,16,19,3,4,8,4,12,21,4,21,3,14,15,19,3,3,8,5,5,21,12,20
"1611","2014/03/19 19:45",4,18,17,19,4,4,8,4,13,22,5,19,4,18,16,19,4,4,8,5,5,22,13,20
"1612","2014/03/19 20:00",4,18,18,21,4,4,8,5,14,20,5,19,4,18,17,22,4,4,8,5,5,21,14,19
"1613","2014/03/19 20:15",5,22,22,20,4,4,9,5,15,25,6,18,5,22,22,20,4,4,9,6,6,25,15,18
"1614","2014/03/19 20:30",4,18,19,19,4,4,8,4,14,22,5,17,4,19,18,19,4,4,8,5,5,22,14,16
"1615","2014/03/19 20:45",4,17,15,19,3,4,8,4,13,22,4,18,4,16,15,19,3,4,7,4,4,22,12,18
"1616","2014/03/19 21:00",3,13,16,22,3,3,7,4,12,20,4,18,3,13,14,22,3,3,7,4,4,20,12,18
"1617","2014/03/19 21:15",3,14,16,19,4,3,8,5,12,24,4,19,3,14,15,19,4,4,8,5,4,24,12,19
"1618","2014/03/19 21:30",3,16,15,24,3,3,8,3,10,20,4,19,3,15,14,24,3,3,8,3,3,20,10,18
"1619","2014/03/19 21:45",3,16,15,24,3,3,8,4,10,28,3,22,3,16,14,24,3,3,8,3,3,28,10,22
"1620","2014/03/19 22:00",3,12,14,22,2,2,8,3,8,25,3,16,3,12,13,23,2,2,9,3,3,25,8,17
"1621","2014/03/19 22:15",4,21,16,21,4,4,11,5,13,34,5,24,4,21,15,21,4,4,11,5,5,34,14,25
"1622","2014/03/19 22:30",4,17,16,22,4,4,10,5,15,33,5,28,4,17,14,24,4,4,10,5,5,33,15,28
"1623","2014/03/19 22:45",7,19,19,35,7,7,14,7,26,35,7,30,7,18,17,36,7,7,13,8,7,35,26,30
"1624","2014/03/19 23:00",7,25,18,26,8,8,13,9,29,36,8,31,7,25,18,26,7,8,13,8,8,36,29,31
"1625","2014/03/19 23:15",8,29,28,24,7,7,17,8,30,42,8,37,8,29,27,25,7,8,17,9,8,42,30,37
"1626","2014/03/19 23:30",8,29,28,29,8,8,18,8,32,37,9,30,8,28,28,29,8,8,19,9,8,36,33,30
"1627","2014/03/19 23:45",9,23,32,26,9,9,16,10,40,42,10,31,9,24,31,27,9,9,16,10,10,42,40,31
"1628","2014/03/20 00:00",10,23,32,27,10,10,18,11,42,39,10,34,10,23,30,27,10,10,18,10,10,38,42,35
"1629","2014/03/20 00:15",9,19,27,23,9,9,16,10,37,42,10,37,9,20,25,24,9,8,16,10,10,42,38,37
"1630","2014/03/20 00:30",9,22,25,25,9,9,15,9,38,42,10,29,9,22,24,25,9,9,16,10,10,42,38,29
"1631","2014/03/20 00:45",8,19,25,24,8,9,15,9,33,35,9,24,9,19,23,25,9,8,15,10,9,34,33,23
"1632","2014/03/20 01:00",9,35,26,25,8,8,14,9,32,28,8,18,9,35,25,25,8,8,14,9,9,27,31,18
"1633","2014/03/20 01:15",8,28,23,36,8,8,15,9,31,29,8,19,8,28,22,37,8,8,14,9,9,28,31,19
"1634","2014/03/20 01:30",7,20,20,35,7,7,13,8,26,31,7,17,7,20,19,36,7,7,13,8,7,31,26,18
"1635","2014/03/20 01:45",7,25,18,28,7,7,13,8,29,31,7,17,7,25,18,27,7,7,13,9,7,31,30,17
"1636","2014/03/20 02:00",6,19,17,27,6,6,11,7,24,29,6,20,6,19,16,28,6,6,11,7,6,29,24,20
"1637","2014/03/20 02:15",6,16,37,32,5,5,11,7,20,30,7,15,6,16,36,33,5,6,11,7,6,30,21,15
"1638","2014/03/20 02:30",6,17,44,35,5,5,11,6,20,27,6,14,5,17,42,36,5,5,11,6,6,27,20,15
"1639","2014/03/20 02:45",5,11,36,38,5,5,11,6,20,26,6,15,5,11,35,40,5,5,12,6,6,25,20,15
"1640","2014/03/20 03:00",5,11,37,36,5,6,10,6,20,25,6,15,5,10,35,38,6,5,11,6,6,25,20,15
"1641","2014/03/20 03:15",7,13,42,38,7,7,12,8,28,32,7,19,7,12,41,39,7,7,12,8,7,32,28,19
"1642","2014/03/20 03:30",7,13,37,37,7,7,12,8,27,26,7,21,7,12,35,39,7,7,12,8,7,26,28,20
"1643","2014/03/20 03:45",7,13,34,36,7,7,10,7,27,26,7,21,7,13,33,37,7,7,10,8,7,26,27,20
"1644","2014/03/20 04:00",7,13,33,30,7,7,10,7,28,23,7,20,7,12,32,31,7,7,10,8,7,24,28,20
"1645","2014/03/20 04:15",7,23,29,29,14,14,10,8,26,24,7,20,7,23,28,30,14,14,10,8,7,24,26,21
"1646","2014/03/20 04:30",6,24,18,33,6,6,9,8,26,25,8,19,7,24,17,35,7,6,10,7,7,25,26,19
"1647","2014/03/20 04:45",6,26,18,38,6,6,9,6,22,25,7,19,6,26,17,39,6,6,9,6,6,25,22,19
"1648","2014/03/20 05:00",8,28,20,33,8,8,11,9,31,24,9,21,9,28,18,34,8,8,11,9,9,24,32,22
"1649","2014/03/20 05:15",10,35,25,44,10,10,32,11,37,31,10,26,10,35,24,44,10,10,33,11,11,31,37,26
"1650","2014/03/20 05:30",15,49,31,44,14,14,21,15,55,31,15,25,15,49,29,45,14,14,22,15,14,30,55,26
"1651","2014/03/20 05:45",17,50,49,43,15,15,18,16,65,28,17,30,18,50,48,44,15,15,18,16,15,29,66,30
"1652","2014/03/20 06:00",16,53,42,40,14,14,17,15,64,26,16,47,16,52,41,40,15,14,18,15,16,26,65,48
"1653","2014/03/20 06:15",13,46,39,45,13,13,17,14,55,27,14,47,14,46,38,46,13,13,16,14,14,28,56,47
"1654","2014/03/20 06:30",11,39,29,42,10,11,14,11,45,23,12,41,11,40,28,43,10,11,14,12,12,23,46,40
"1655","2014/03/20 06:45",10,41,27,41,10,10,13,10,41,22,11,39,10,41,26,41,10,10,13,11,11,23,41,40
"1656","2014/03/20 07:00",12,49,27,49,8,9,12,9,34,19,9,45,12,49,27,50,9,9,11,9,9,20,35,45
"1657","2014/03/20 07:15",9,39,26,39,8,8,12,9,32,24,9,42,8,39,25,40,8,8,13,10,8,23,32,42
"1658","2014/03/20 07:30",8,20,24,32,7,7,10,8,28,22,8,37,7,19,23,33,7,7,10,8,8,22,29,37
"1659","2014/03/20 07:45",7,18,24,44,6,6,9,6,22,22,6,34,7,18,22,46,6,6,9,7,6,23,22,34
"1660","2014/03/20 08:00",6,14,23,52,6,5,9,7,20,20,6,32,7,14,22,53,5,6,9,6,6,20,20,33
"1661","2014/03/20 08:15",8,15,31,52,5,6,10,7,20,22,6,32,8,16,30,53,6,6,10,7,6,22,20,32
"1662","2014/03/20 08:30",10,19,30,49,9,10,13,11,45,22,9,30,10,19,30,51,10,10,13,10,9,22,46,31
"1663","2014/03/20 08:45",9,14,28,53,8,8,12,9,27,22,7,29,9,15,27,54,8,9,12,9,7,22,27,28
"1664","2014/03/20 09:00",4,7,25,46,4,3,7,4,13,17,4,27,3,6,24,47,4,3,7,4,4,16,14,27
"1665","2014/03/20 09:15",4,9,26,40,3,3,7,5,12,20,4,27,4,9,25,41,3,3,7,4,4,20,12,28
"1666","2014/03/20 09:30",6,16,24,49,5,5,9,6,20,21,6,23,6,16,22,52,5,6,9,6,6,21,20,23
"1667","2014/03/20 09:45",6,16,23,49,6,6,9,7,22,20,6,24,6,17,22,50,6,6,9,7,6,20,22,24
"1668","2014/03/20 10:00",4,9,20,49,3,3,7,4,13,18,4,20,4,9,19,52,4,3,7,4,4,18,13,20
"1669","2014/03/20 10:15",3,8,20,47,3,3,7,4,12,19,3,22,3,8,19,50,3,3,8,5,4,19,12,23
"1670","2014/03/20 10:30",3,7,20,47,3,3,6,3,11,16,4,21,3,7,19,50,3,3,6,4,3,16,11,21
"1671","2014/03/20 10:45",3,5,21,50,3,3,6,4,14,16,4,23,4,5,20,53,3,3,6,4,4,16,14,22
"1672","2014/03/20 11:00",3,10,20,50,3,3,7,4,11,15,4,19,3,10,19,53,3,3,7,4,4,15,11,19
"1673","2014/03/20 11:15",7,20,24,54,6,6,9,7,22,23,7,23,7,21,23,55,6,6,10,8,6,22,22,23
"1674","2014/03/20 11:30",7,20,23,58,6,6,10,7,23,21,7,21,7,21,22,59,6,6,10,7,7,21,23,21
"1675","2014/03/20 11:45",7,19,24,57,6,6,10,8,24,22,7,21,7,19,23,60,6,6,10,7,7,23,24,21
"1676","2014/03/20 12:00",3,8,21,49,3,3,6,4,12,16,4,18,4,8,21,52,3,3,7,4,4,16,12,18
"1677","2014/03/20 12:15",4,9,25,51,4,4,9,6,14,17,4,23,4,9,24,54,4,4,9,5,4,17,14,23
"1678","2014/03/20 12:30",4,8,23,53,4,4,7,4,10,15,5,32,4,8,21,56,3,3,7,4,4,15,10,31
"1679","2014/03/20 12:45",4,9,22,52,4,4,8,4,10,15,4,32,4,9,21,55,3,4,8,5,4,15,11,32
"1680","2014/03/20 13:00",7,15,24,62,5,5,10,6,15,18,6,32,7,16,23,65,5,5,9,6,5,19,15,32
"1681","2014/03/20 13:15",13,20,28,59,5,6,11,7,18,20,6,32,12,21,27,61,6,5,12,7,6,20,18,32
"1682","2014/03/20 13:30",6,14,25,52,5,5,10,6,16,19,5,27,6,14,23,53,5,5,10,6,6,19,16,27
"1683","2014/03/20 13:45",7,13,25,62,4,5,9,5,15,19,5,24,6,14,24,64,5,5,9,5,5,18,15,24
"1684","2014/03/20 14:00",6,14,23,49,4,4,10,5,14,17,5,25,6,14,22,50,4,4,10,5,5,17,14,25
"1685","2014/03/20 14:15",7,14,19,52,5,5,10,6,14,21,6,25,7,14,18,53,5,4,10,6,5,20,14,25
"1686","2014/03/20 14:30",15,18,22,40,4,4,9,5,13,19,5,24,15,19,22,40,4,4,9,5,5,20,13,24
"1687","2014/03/20 14:45",5,14,18,27,5,5,10,6,15,20,5,26,5,14,17,28,5,5,10,5,6,19,15,26
"1688","2014/03/20 15:00",5,13,19,32,5,4,10,5,15,21,5,23,5,14,17,33,4,5,10,6,5,21,15,24
"1689","2014/03/20 15:15",4,14,18,24,4,5,9,6,15,22,5,24,5,14,17,25,4,4,9,6,5,22,16,24
"1690","2014/03/20 15:30",5,14,18,31,5,5,9,6,17,21,6,23,5,14,17,33,5,5,10,6,6,22,17,24
"1691","2014/03/20 15:45",5,15,20,44,5,5,9,6,17,22,6,22,5,16,18,45,5,5,10,6,6,21,17,22
"1692","2014/03/20 16:00",5,16,18,39,5,4,10,5,15,20,5,18,5,16,17,40,5,5,10,5,5,20,15,18
"1693","2014/03/20 16:15",8,27,20,46,8,7,12,9,26,28,8,27,8,27,20,47,8,8,12,8,8,28,26,27
"1694","2014/03/20 16:30",34,39,35,60,10,10,15,11,36,27,11,31,35,39,34,60,11,10,14,11,11,27,36,31
"1695","2014/03/20 16:45",7,16,19,59,5,5,8,6,16,22,6,26,8,15,18,60,5,5,8,6,6,22,16,26
"1696","2014/03/20 17:00",4,9,17,39,4,4,9,5,13,18,5,25,4,9,16,40,4,4,9,4,4,19,13,25
"1697","2014/03/20 17:15",3,9,17,10,4,3,11,5,11,23,5,24,3,9,15,11,4,3,11,4,5,22,12,23
"1698","2014/03/20 17:30",4,8,16,10,3,3,8,4,10,21,4,21,3,8,15,10,3,3,7,4,4,21,11,21
"1699","2014/03/20 17:45",3,8,16,10,4,4,9,4,12,23,5,20,4,9,15,11,4,4,9,4,5,22,12,20
"1700","2014/03/20 18:00",4,10,17,12,3,4,9,4,13,19,5,21,4,10,16,14,3,4,9,5,5,19,13,21
"1701","2014/03/20 18:15",4,12,17,11,4,4,10,6,14,20,5,22,4,12,16,12,4,4,11,6,5,21,15,23
"1702","2014/03/20 18:30",4,10,16,14,4,4,9,4,12,19,4,20,4,10,15,15,3,4,8,4,4,19,12,20
"1703","2014/03/20 18:45",4,10,19,13,4,3,10,4,12,21,4,18,4,10,18,13,3,4,10,4,5,21,12,17
"1704","2014/03/20 19:00",4,11,16,7,4,4,10,5,14,22,5,24,4,11,15,8,4,4,10,5,5,21,14,24
"1705","2014/03/20 19:15",4,13,18,7,4,4,10,6,14,23,5,27,4,13,17,7,4,4,10,6,5,23,14,27
"1706","2014/03/20 19:30",4,11,15,7,4,4,8,5,13,21,5,27,4,11,15,8,4,4,8,4,5,21,13,27
"1707","2014/03/20 19:45",5,13,16,8,4,5,9,6,16,21,5,19,5,12,15,9,4,5,9,5,5,21,16,20
"1708","2014/03/20 20:00",4,12,16,6,4,4,8,5,14,19,5,19,4,12,15,7,4,4,9,4,5,18,14,19
"1709","2014/03/20 20:15",4,12,16,5,4,4,9,5,14,21,5,19,4,11,15,6,4,4,9,5,4,20,14,19
"1710","2014/03/20 20:30",4,11,16,5,4,4,8,4,12,17,4,19,4,11,15,6,4,4,8,5,4,17,13,20
"1711","2014/03/20 20:45",3,9,16,4,3,3,8,5,12,20,4,19,4,9,15,4,3,4,8,4,4,20,13,19
"1712","2014/03/20 21:00",3,8,14,4,3,3,9,4,12,23,4,19,3,8,13,4,3,3,9,4,4,22,12,19
"1713","2014/03/20 21:15",3,7,16,4,3,3,16,4,11,24,4,19,3,7,15,4,3,3,16,4,4,24,11,18
"1714","2014/03/20 21:30",2,5,15,3,2,2,17,3,9,17,3,16,3,5,14,3,2,2,17,3,3,17,9,16
"1715","2014/03/20 21:45",2,6,14,2,2,2,9,3,9,21,3,21,2,6,13,3,2,2,9,3,3,20,9,22
"1716","2014/03/20 22:00",2,7,14,3,2,2,8,3,8,15,3,21,2,7,13,4,2,2,8,3,3,16,8,20
"1717","2014/03/20 22:15",4,13,15,5,3,3,9,5,13,24,4,29,4,12,14,5,3,3,9,4,4,23,12,30
"1718","2014/03/20 22:30",3,10,15,5,3,3,7,4,14,30,5,28,4,10,14,5,4,4,7,4,5,30,14,28
"1719","2014/03/20 22:45",6,14,17,10,6,6,10,7,25,29,7,33,7,14,16,11,6,6,10,7,7,29,25,33
"1720","2014/03/20 23:00",6,19,18,8,7,6,11,8,29,32,7,33,7,19,17,8,7,7,11,7,7,32,29,33
"1721","2014/03/20 23:15",7,19,28,8,7,7,16,8,28,35,8,35,7,20,27,8,6,7,15,8,7,34,29,35
"1722","2014/03/20 23:30",8,24,28,8,8,8,16,9,32,34,9,34,8,25,27,8,7,8,16,9,9,34,33,34
"1723","2014/03/20 23:45",7,16,29,8,8,8,14,9,35,37,9,36,8,16,27,9,8,8,14,9,9,37,35,34
"1724","2014/03/21 00:00",8,15,28,8,8,8,13,8,33,33,8,31,8,14,27,8,8,7,13,8,8,33,33,32
"1725","2014/03/21 00:15",7,14,26,8,8,8,14,9,31,35,8,34,7,13,25,8,7,7,14,9,8,35,32,33
"1726","2014/03/21 00:30",8,14,25,8,8,8,12,9,33,30,8,33,8,14,24,9,8,8,12,9,8,30,34,33
"1727","2014/03/21 00:45",8,13,25,8,8,8,12,9,34,34,8,27,8,13,24,8,8,8,12,8,9,34,34,28
"1728","2014/03/21 01:00",9,26,27,8,8,8,11,9,32,30,9,22,8,26,26,9,8,7,12,9,8,29,33,22
"1729","2014/03/21 01:15",8,32,23,23,8,8,12,9,31,29,8,23,8,32,22,23,8,8,12,9,8,30,31,22
"1730","2014/03/21 01:30",7,18,20,21,8,8,12,8,35,30,8,22,8,18,19,22,8,7,12,8,8,29,34,23
"1731","2014/03/21 01:45",6,14,17,11,7,6,11,7,29,29,6,19,6,14,16,12,6,6,12,7,6,29,29,20
"1732","2014/03/21 02:00",7,13,18,13,7,7,11,8,31,26,8,19,7,13,17,15,7,7,11,8,8,26,31,20
"1733","2014/03/21 02:15",7,12,39,27,6,7,11,8,27,27,8,24,7,12,37,27,7,6,11,8,8,27,27,23
"1734","2014/03/21 02:30",7,12,44,36,7,7,12,8,28,24,8,27,7,12,42,38,7,7,12,7,7,23,28,29
"1735","2014/03/21 02:45",9,16,41,43,9,9,14,10,35,25,10,32,9,16,39,45,9,9,14,10,10,25,35,32
"1736","2014/03/21 03:00",8,12,39,37,7,7,12,8,29,21,8,32,8,12,38,39,7,7,12,8,8,22,29,32
"1737","2014/03/21 03:15",7,11,45,35,7,7,12,8,28,28,7,32,7,10,44,36,6,7,12,8,7,27,28,32
"1738","2014/03/21 03:30",7,12,39,18,7,7,11,7,26,23,7,18,7,12,38,18,6,6,11,7,7,22,27,17
"1739","2014/03/21 03:45",7,13,36,12,7,7,12,8,29,23,7,19,8,13,34,13,7,7,11,8,7,24,29,19
"1740","2014/03/21 04:00",6,10,32,12,6,5,9,6,23,20,6,18,6,10,31,12,5,6,9,7,6,20,23,18
"1741","2014/03/21 04:15",9,23,28,24,9,9,13,9,31,22,9,20,9,23,27,24,9,9,12,10,9,22,32,20
"1742","2014/03/21 04:30",6,24,17,15,6,6,9,7,25,20,7,18,6,24,16,16,6,6,9,7,7,20,25,18
"1743","2014/03/21 04:45",7,27,19,13,8,7,10,8,28,22,8,19,7,27,18,13,8,7,11,8,8,21,28,20
"1744","2014/03/21 05:00",5,26,17,11,5,6,9,6,23,17,6,18,5,26,15,12,5,6,9,6,6,17,23,17
"1745","2014/03/21 05:15",6,31,22,22,6,6,31,7,22,24,6,23,6,31,21,23,6,6,30,7,6,23,22,23
"1746","2014/03/21 05:30",8,34,25,26,7,8,12,8,27,20,8,20,7,34,23,27,7,7,12,8,8,20,27,20
"1747","2014/03/21 05:45",14,48,43,32,13,13,15,13,56,24,13,29,13,48,42,32,12,13,16,13,13,24,57,29
